id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset
4H8AUcGqDe3JhmnvYRNE6E,A Perfect Story,0QeG3XtI9BMshaZa2rcUy8,Rokuthy,3VBblq0FUq2Ks3AxfhqaLt,A Perfect Story,2022-12-31,298.752,spotify:track:4H8AUcGqDe3JhmnvYRNE6E,348
0BeTWJKmlHONW8BffIdpkk,Barren Landscapes,3lsuI7muEqRELJ8z99SUvR,Rotten Coffin,4ln42TRtlsPNlwpe5GRjOW,The Agony In Slumber,2022-12-12,295.791,spotify:track:0BeTWJKmlHONW8BffIdpkk,349
1OQlqwJcWEBTd3GqWasNoq,Separation,3LwvCcke4PisnEUuhRn8SQ,Royalty Kult,01x23itWVUFWEYq3vs0vVT,Separation,2022-12-06,218.0,spotify:track:1OQlqwJcWEBTd3GqWasNoq,350
5iTmv4W8T8gSlw4ElFwb2H,Blood,5XMgwTANih820SXghyW2xp,Run into the Sun,7mI8pVS8MSY6Oi7hgXCNzc,Cry / Blood,2022-12-06,145.036,spotify:track:5iTmv4W8T8gSlw4ElFwb2H,351
6HcoTn2SbSjcmi3wPD9mxY,Shapka,3FuzPmx49qjFhzbG99d9Kr,Russkaja,3Lf8VMkQEAVqzd7Q7xTw0c,Shapka,2023-01-05,245.985,spotify:track:6HcoTn2SbSjcmi3wPD9mxY,352
4pUz4LDnL9gHt4bxCCat20,Haunted by the Holy Ghost,2OGNc4woCM4XlrYi5cI5QF,Ryan Hamilton,5sDFzWqwUiooAt9CepfEPo,Haunted by the Holy Ghost,2023-01-06,193.4,spotify:track:4pUz4LDnL9gHt4bxCCat20,353
76RnmXcVhLlQQaxL3NfLIe,WHITE FLAG,"4l43uAIHyF5VzgonMKVkg7,7B76SsfzG0wWk1WEvGzCmY","Ryan Oakes,Magnolia Park",5Yhf2Pv1wQyaeGjV2MzAp2,WHITE FLAG,2022-12-09,146.594,spotify:track:76RnmXcVhLlQQaxL3NfLIe,354
0D9jM2o8trRMdJPBycAsW8,NO MORE HEROES HERE,6SGVSqPxYUYa885J3dtXQu,SAGEISKAMI,6hVZZwRDFctyQKMnu147ET,7,2022-12-01,209.23,spotify:track:0D9jM2o8trRMdJPBycAsW8,355
1MbDJQVfQAeCTWMUeXvrDB,DUKE NUKEM,"17qcgleNjGWZoAqUM0MQHs,21v9qLqZzJBzxIKZZNgD1a","SHUSH,ROMA JONSON",0OzvI11qM6D82gtA7iMqLz,DUKE NUKEM,2022-12-10,129.264,spotify:track:1MbDJQVfQAeCTWMUeXvrDB,356
02VyugHnRpMVt8nbKzXZN5,darling Live at ワールド記念ホール 2014.07.06,24b231EnCM3BkpiuWs5VBE,SID,2cNiDtpSLYYtqbOFfspnWf,SID TOUR 2014 OUTSIDER Live at ワールド記念ホール 2014.07.06,2022-12-21,257.229,spotify:track:02VyugHnRpMVt8nbKzXZN5,357
0StGMsw1RlsvEr3ZuGOD7i,Der Weg,7BAAHRA3tDLOlSJiQevsLU,SILENZER,6mT3riXpPtnuRcWUChcJii,B & A,2022-12-23,289.0,spotify:track:0StGMsw1RlsvEr3ZuGOD7i,358
26jocv9sWHU7Hed7K5Ch3E,Du Hast,3uliAYf4KyTkBpVf3BiWVv,SKÁLD,0UX6iMUwM2rRoazDJUCJB3,Du Hast,2023-01-06,222.306,spotify:track:26jocv9sWHU7Hed7K5Ch3E,359
2BDucgFjhgERMgPlR4VzVE,RIP ROACH,5gq4pJWdgWh8rlU5C9vaw5,SPAWN,0QEJAOY4PKgLLZWKtdJAsu,RIP ROACH,2023-01-05,178.285,spotify:track:2BDucgFjhgERMgPlR4VzVE,360
3OBFmxKAaUchlg39PV6nTC,huldre,0OPnOe9UqSG9pIUIEYG8Ll,SYL,7lZ5UBnONyrcgRRAKy9nlB,huldre,2022-11-25,130.936,spotify:track:3OBFmxKAaUchlg39PV6nTC,361
4ASzD4BnLFF6QRF9BZdGHX,The Sickening - Split Version,"2vqxAyqkpAngDDrjjNawov,0PCRapcpgp9JSte9Atwb83","Sailing Before The Wind,Tidebringer",0bNFoSgyGvrcxN0IiXqEj2,The Sickening,2022-12-02,159.894,spotify:track:4ASzD4BnLFF6QRF9BZdGHX,362
3tRdNNsHNbYEqB1lsVNrEb,Jo Hanki Haihtuu,3FmTVdeShHEuw42WdzBdtj,Sammale,63BH9XqWh5WLzeeqyEeYci,Sammale,2022-12-30,492.052,spotify:track:3tRdNNsHNbYEqB1lsVNrEb,363
235AEz7CgqxcuDRRu9LWvL,Otra de Sueños,"01n0og8D2QrWb7fWhxwYZS,3ljuRRLVJKgXJKO0xNqzi6,37fA51dDR8VDOZWmebLQGZ,3XWyZ9uRkvv6ErQGxTu006","Samuel Barranco,Zarcort,Ekaton-B,Entidad Desconocida",6d7JTOW8IhfsU0rntUU6za,Otra de Sueños,2023-01-06,246.345,spotify:track:235AEz7CgqxcuDRRu9LWvL,364
2S3Rn6auanZwU9CTienp3d,Tet,5mZp1Nd1zsgJ5Lqt8G9Bke,Sarcoptes,3yKNPumww5j8nmXPk0xIFQ,Tet,2022-12-16,306.891,spotify:track:2S3Rn6auanZwU9CTienp3d,365
3mdGLNTzxfieKInJp6QesO,Slips In Time,"6dl6zDdlXv6y2A7zMLw7kP,2fTw74RIlSW2P5iwPPt1Em","Scale & Feather,At the Grove",423EcO5qb5oPAsABuSAv80,Slips In Time,2022-12-09,288.0,spotify:track:3mdGLNTzxfieKInJp6QesO,366
4eEraZnRje14sZZuyuulCL,Evolution of the Disney Princess (but she's METAL),3wYmaz9xWUC9fJE7BMfYCv,Scardust,2ltSR1miC2l5axGEoEEns3,Evolution of the Disney Princess (but she's METAL),2022-12-19,214.163,spotify:track:4eEraZnRje14sZZuyuulCL,367
30kCp2qhe3GoF8zw3PSXrq,Feliz Navidad,1pbEZTFweqdpGugARfRokF,Scarlet Aura,4VIttJVxaEW4aSamMtOyNI,Feliz Navidad,2022-12-09,189.943,spotify:track:30kCp2qhe3GoF8zw3PSXrq,368
7HUxVs7jZPXjtYdKnkMB6T,Weit Genug,0gvrCzDfdcHWrTOanKBlJL,Schwefelgelb,26syrYquwybShcCGkq6cgp,Whirlpool-Gedanken,2022-11-11,339.13,spotify:track:7HUxVs7jZPXjtYdKnkMB6T,369
0Vix7QWWKP3Ks3KYm2FXSf,The Traveler,3qcFxAxc0pzQklnjUKxPDk,Screamer,7cREmXYabEDecBY3tbktPg,The Traveler,2022-12-09,268.685,spotify:track:0Vix7QWWKP3Ks3KYm2FXSf,370
67wjsmf0TcxuYXme6zUTqE,The Rule Of 21,"4uIHW758guEB2kTjfmMBc8,5FEXEjkn7RZM0XycCEkSvP","Seas on the Moon,Lena Scissorhands",4P56VWkfMThKsSdIwoGCn4,The Rule Of 21,2022-12-23,282.272,spotify:track:67wjsmf0TcxuYXme6zUTqE,371
0XSf0bOgJJB3FnuWXOrbxI,Harder Than a Diamond in an Ice Storm,"1LXanvTqBuBIocXWRMs2MK,0dtrln2s0DQ2nOJI7V2cZE","Seasons,Taylor Barber",11xktMHYJJzGRzztJ674eO,Harder Than a Diamond in an Ice Storm,2022-12-23,226.0,spotify:track:0XSf0bOgJJB3FnuWXOrbxI,372
1oGcsh9ExPXLFctTHXxbT7,Rise Up Lights,1pKssMXSJO047plkpfKlKr,Send War,7hqsdeSwR3IJeWyMPsCqfJ,Rise Up Lights,2022-12-09,204.0,spotify:track:1oGcsh9ExPXLFctTHXxbT7,373
48xikk5peKVfr7z9510e3f,Ghost of Yesterday - Live,2lP1T5oI2BjkLq9axMhG2o,Seven Spires,4Vl3pZMhtMEBYDhS4ZMDB6,Ghost of Yesterday (Live),2023-01-06,251.48,spotify:track:48xikk5peKVfr7z9510e3f,374
1jWyTDLrhFtrZiPe0u10hd,Nothing Left to Burn,76lKNyW77arKg42qdDO9Sm,Shores Of Null,4F9EABxIIZAQWdgeQXHedl,Nothing Left to Burn,2022-12-16,295.36,spotify:track:1jWyTDLrhFtrZiPe0u10hd,375
26kcEKwoU8Mla8bNI6fDr2,Coincidence & Fate,119lba2E5Wz6tQUlSu3Q1l,Siena Root,0GtlLxUKOBDavihOpcYMvD,Coincidence & Fate,2022-12-09,280.053,spotify:track:26kcEKwoU8Mla8bNI6fDr2,376
4neTJOv6WIoLFgRNoxfPjH,Creatures Of The Night,0ppFsYRZGoGYxL12PSjS2q,Silver Bullet,3yKj0fbclkjeNjocbyy844,Creatures Of The Night,2023-01-06,279.326,spotify:track:4neTJOv6WIoLFgRNoxfPjH,377
0tOsw0cPBemrySm9oH0xbG,Compressed to Death,3jUzTM2fYKV0FolviFbhKp,Since the Death,2z0nX3ERvjF5GVQObWizFT,I Belong to Christ,2022-12-23,239.92,spotify:track:0tOsw0cPBemrySm9oH0xbG,378
5xUJoCTgCABWhiXPdcb6F1,Uncontrolled,4zSCMg8S5ZZO3gXtdIfs5v,Singularity,3XzOKDUWqR53yNKZSLV4Uc,Uncontrolled,2022-12-19,288.615,spotify:track:5xUJoCTgCABWhiXPdcb6F1,379
6VWocK4U2rcTQeVrfDlCMV,Psycho In My Head,49bzE5vRBRIota4qeHtQM8,Skillet,4Zc1iqCZrZFjR8XGI9gecJ,Psycho In My Head,2022-12-09,197.48,spotify:track:6VWocK4U2rcTQeVrfDlCMV,380
761tGJAC4E2weJMJtNnl2B,The Summoning,2n2RSaZqBuUUukhbLlpnE6,Sleep Token,1JEBAsb3H4rmmMtVJW7sEC,The Summoning,2023-01-06,395.716,spotify:track:761tGJAC4E2weJMJtNnl2B,381
2Z6O0Y8e8BhivM3VxBoSGY,Lethal Storm,6Unmr1mmDxRqZY7jkSQOcg,Snts,63Yc8eps1A3Pgoyfp8rhJb,YOU WON'T DEFEAT ME EP (SNTS016),2022-12-09,303.875,spotify:track:2Z6O0Y8e8BhivM3VxBoSGY,382
6CLywgYWGWJoj5RWN4M2in,We Take Form - Live,61K67dW1qw5XtHAwjZEOuJ,Some Kind of Nightmare,73LCgHeksLbEvXurmFGxS0,We Take Form,2022-12-09,156.572,spotify:track:6CLywgYWGWJoj5RWN4M2in,383
2zYxceYidQR1dH0Y5WA18Z,Departure,2h8TligWI8YeZluK5jVZUQ,Souldrainer,5BzytZuDJpNOWE2H9qRTLR,Departure,2022-12-09,238.75,spotify:track:2zYxceYidQR1dH0Y5WA18Z,384
55d93CJHeQfPnyWjBxrIr5,I Am the Fire,4YmdAxENgEABrxFj8zRSsA,Soulspell,7yCbzaQfI2ZFmwzymzunw7,I Am the Fire,2022-12-09,221.619,spotify:track:55d93CJHeQfPnyWjBxrIr5,385
4bqLYjXuqAAmAqat9teDhf,Your Heritage,6Gr63lomKREePH5mtvVWNh,Spidergawd,2uGxArBeTrM6p9qssRdjYY,Your Heritage,2023-01-04,253.16,spotify:track:4bqLYjXuqAAmAqat9teDhf,386
05Anmn45RJLeQNrDL2UKE9,Pulsing Wound,2dsmFzu9Ks0ds6SpaP6hVT,Stabbing,3oX3C1T2Al22RTtfFACMFd,Extirpated Mortal Process,2022-12-09,144.213,spotify:track:05Anmn45RJLeQNrDL2UKE9,387
3wXaXoVwIZ1FYGebY0XU95,I'm not artificial,00J2XImjVzUGPq1pXkGDBe,Stefan Altzar,3KiyQo4skKuZIDZJ8urU9C,An independent country girl on a sugar rush,2022-12-09,235.0,spotify:track:3wXaXoVwIZ1FYGebY0XU95,388
3Ffvr5opz8Hp5tctr2oTza,benzodope,"6h4smhKMIjD0RN0F7dlIda,7jsE6rbawSfr6GqQBk8dXt","Still_bloom,cohen_noise",2uyZfthZUoRppayw3MNOtY,benzodope,2023-01-06,200.558,spotify:track:3Ffvr5opz8Hp5tctr2oTza,389
5iB07MiiqT8CknY8jjNqFK,Kråkorna,49nlcaQ7gAunXS6OZLDGl4,Stoort Neer,6fulZyKjII6UbWWza27j0m,året utan sommar,2022-12-09,99.173,spotify:track:5iB07MiiqT8CknY8jjNqFK,390
4TfuXhee4pvVlkV3kuBxs4,Heavaway,4zAK8a87dIdPw6xRYvsr4c,Storm Seeker,5fVBU25BJkbvWr4lgnWHpz,Heavaway,2022-12-09,204.48,spotify:track:4TfuXhee4pvVlkV3kuBxs4,391
5y4yYLMrWPxaE5GdD2aQgP,Was ihr wollt,544X9aDcwFDSon8HevRcqg,Subway To Sally,4I1ReorLRAuL916jN24oko,Was ihr wollt,2022-12-15,227.093,spotify:track:5y4yYLMrWPxaE5GdD2aQgP,392
5gegCDOOaG8HyhQJY8kIma,Anemic,6MIFo27RGJk1au7hN0HFiO,Sustenance,5gWGYJgaMDiVmyXwAb5sH0,Immiscible Domain,2023-01-01,140.354,spotify:track:5gegCDOOaG8HyhQJY8kIma,393
4KfKFNsNU4vlhoDyaEM4sb,罪と罰,"4HuJs9eDH2FabKD7j5K896,3EEfaEgFdVmIcKbZkglyw5","Swarrrm,Takafumi Matsubara",6sWlY2AlOQM5IvxHudOwmH,Layered Chimera,2022-12-21,213.422,spotify:track:4KfKFNsNU4vlhoDyaEM4sb,394
1u38kG4sTnPlsJSu5FUWLP,Andrea Gail,7HM5QQqoNmeIMKPQuzykZF,Systems & Stories,29GTWPaZEf9L31FJgxCgCD,Andrea Gail,2022-12-30,220.0,spotify:track:1u38kG4sTnPlsJSu5FUWLP,395
4CGXnpxtav6ZTN3VtKe7Ad,In Obsidian Clouds,2vApHkjzUW3bxkTUkqzfbt,THE ANSWER LIES IN THE BLACK VOID,5i0egQdIGBuaqftfZTOdDA,In Obsidian Clouds,2022-12-14,332.0,spotify:track:4CGXnpxtav6ZTN3VtKe7Ad,396
26GBvLIi7H5bGZvRzMetxH,The Black Album,3ikKyCOrsMeANi0d5u8BCR,TOBACCO,1X0SGRfluLgGl9cIuJk6z0,Skids and Angels,2022-12-02,173.433,spotify:track:26GBvLIi7H5bGZvRzMetxH,397
10Sx3YSSF8CTp8Ghwgf6wc,ABYSSVS ABYSSVM INVOCAT,5STrUja1CRVS3wNpZGcCq8,TRIAGONE,6PCyEI4SCxGeo6WRQsmR1b,ABYSSVS ABYSSVM INVOCAT,2022-12-06,264.29,spotify:track:10Sx3YSSF8CTp8Ghwgf6wc,398
26fuq134K9eKIUscRmpmEz,Inhale Exhale,45ihy5mszA5zmv7GchLZib,The C.I.A.,7hoiKA2wYD5r9oQ43SwBV6,Inhale Exhale,2022-12-06,139.426,spotify:track:26fuq134K9eKIUscRmpmEz,399
47ptl952NVcRBR8xYOUrrZ,Goo Goo Muck - Sped Up Version,4lYtGx5NZQJHsMyhHc5iz3,The Cramps,6gjMMiCy0ThYsX40a8lUPJ,Goo Goo Muck (Sped Up Version),2022-12-23,148.853,spotify:track:47ptl952NVcRBR8xYOUrrZ,400
7mIapIi1CBfciUrzB5zKHI,Simulation,3tTDfNXZMDWXaQGlvXE8Lk,The Dark Atom,1vGJmZXVw7Bskl0LFxIEhm,42,2022-12-09,301.255,spotify:track:7mIapIi1CBfciUrzB5zKHI,401
4wjWn8Z5MmrUTCbq2Pu09Z,Double Trouble / Lumos! (Hedwig´s Theme),"7mkJGPq0wt04Wz4xyWsGEm,7i3Xc8Q0FEGHlsERoPgejc","The Dark Side of the Moon,Rusanda Panfili",380BOS63zClRKGPF6beBeU,Double Trouble / Lumos! (Hedwig´s Theme),2022-12-14,178.186,spotify:track:4wjWn8Z5MmrUTCbq2Pu09Z,402
1FSRRSmrqKFohPDPHmSxIH,Memento,6E1AERKe6DMmO8bl35xkUF,The Foreshadowing,7cuX9BnaPglJgjYAY28tiJ,Memento,2022-12-09,331.193,spotify:track:1FSRRSmrqKFohPDPHmSxIH,403
3zLXpX0LmQtozY4r5JBdmD,Hello Sea! - Acoustic,2gwo7JN0Ug8xOQZKevs5Pr,The Hellfreaks,51pEToW7iIPvkrmz4PYF3p,Hello Sea! (Acoustic),2022-12-21,205.833,spotify:track:3zLXpX0LmQtozY4r5JBdmD,404
1IJNnRKqwV58jwqNwHk2rO,Wounds,"7eQGtfOGKRndQcXCO1Xos6,0PNbGkwlV3farYnmoojYAY","The Hero and a Monster,Convictions",40Ebmpklopu1HP0c5kV7u2,Wounds,2023-01-06,262.566,spotify:track:1IJNnRKqwV58jwqNwHk2rO,405
707OTAZ58ML4u4Mt7PMYm5,The Hill Is Burning,6vzsOuuHmSN5IRL0bD0PNK,The Hill Is Burning,70tXrJ10kh8cb9b9gpmnzn,The Hill Is Burning,2022-12-02,198.844,spotify:track:707OTAZ58ML4u4Mt7PMYm5,406
3eUcEIIW1NGRFbecxd0e0S,Sonntag,6ahs4UAnYtpgTHHdiojFHt,The Holydrug Couple,5iMRQiWB7WTBaqcDglwNkI,Pan,2022-12-23,195.5,spotify:track:3eUcEIIW1NGRFbecxd0e0S,407
0tzH1NrjX4cZPeZVvLGLyY,Into Darkness Ever More Profound,5Wwd0udI36S5CKfksJI2tl,The Howling Void,79lwwcF7csjwWKTJK7SKzP,Into Darkness Ever More Profound,2023-01-06,655.086,spotify:track:0tzH1NrjX4cZPeZVvLGLyY,408
2vBLLg9gxGqyQG9JvxzhTe,Never Say No to Panda,"1XiP8X4U0vsAVcbK2fkSZl,57PgV72DVxytrhOyeZ4p03","The Last Bear Ender,Post Descent",17rnJlKCMPteJFB36CTbRx,Never Say No to Panda,2022-12-23,293.999,spotify:track:2vBLLg9gxGqyQG9JvxzhTe,409
7DwteaRAoKTvYNyklyIdc9,A Matter of Time,"3v585Z1aC2FYImkwfdg2a8,4ruO9Y424Hf796fUGMLKcC,3ZnwEx8xR34c1b3S0MpZIw","The Prog Collective,Steve Hillage,Jon Davison",6cUthWhJnykUKxnng075IN,A Matter of Time,2023-01-04,424.346,spotify:track:7DwteaRAoKTvYNyklyIdc9,410
1LZPKo6vGRUfpRlatLm4jY,The Fight,2rVDi66o7gdeUq1OHUzM0W,The Protomen,0UPVt7rKCDMln3IpykJOha,The Fight,2022-12-16,277.463,spotify:track:1LZPKo6vGRUfpRlatLm4jY,411
1Hngog7k4EJNpLbJn7Pkx6,The Detrimental Ones,0DZCezScbs2rnECvw7PEdY,The Silenced,79345dTM7vu7AVFC0eLByV,The Detrimental Ones,2022-12-07,255.411,spotify:track:1Hngog7k4EJNpLbJn7Pkx6,412
1njkMdwveFsnqghHpiBGvd,Paint It In Blood,3BTVFfo4K9ilLQ3vhLBbbs,The Tryals,5RlGa3MNRVfH1RyKX2exvt,Paint It In Blood,2023-01-06,188.544,spotify:track:1njkMdwveFsnqghHpiBGvd,413
7M6TETWpeoTJlmCr9g55fO,Mad World,"0XQIFN6X5mD98c6gOSLtfJ,6nYo7m5cO64bANRvilwVBb","The Winery Dogs,Richie Kotzen",6mPlGnRPxgAFv98QjYFDic,Mad World,2023-01-06,288.013,spotify:track:7M6TETWpeoTJlmCr9g55fO,414
2fzSxgzzGM9bpGcjFbVa1X,In The Bleak Midwinter,"4CQYX5451pk6EbyEHJ8ie8,6oK9cbKqkn2T6Hc1IdwP23","The Ðevil & the Uñiverse,Sieben",78Xkt6W0TTs3H1G0015GI0,Thank Goat It's Christmas,2022-12-06,223.0,spotify:track:2fzSxgzzGM9bpGcjFbVa1X,415
3olto3axxmtcDklMMr4y42,Awful Lies,3AF9jYNoKu6AkB1Jkr7qjn,Thermality,5XBzLuWYQnDTRncuC5ymIO,Awful Lies,2022-12-23,199.074,spotify:track:3olto3axxmtcDklMMr4y42,416
0rtpzH3muMyf7DiAp0Dz6E,Schemas,5hqE5QyGrFwNUowJz2BuIv,Third & Delaware,2mu7u5xeifHiWPOG4pW9GC,Schemas,2022-12-02,247.3,spotify:track:0rtpzH3muMyf7DiAp0Dz6E,417
1nQCvakx8rsbcM59OmdHHl,Duplicity,"2dTkjoaPU2DMXBLJy9e2zg,1KGFAcP7ovMYuoQuloDhOj,4ZCINPmMmZUh4H1qNqzIxq,5FnmKJQudzhF5DcDE47San","Thomas Thunder,Bumblefoot,Derek Sherinian,Tony Franklin",4Q5iU14VdRgZKcOn1IWQVe,Duplicity,2022-12-16,187.245,spotify:track:1nQCvakx8rsbcM59OmdHHl,418
3oX7yCq5cCBZfoeWtMwjPp,Main Title (from Elf),578eu6fkkEk3RFx62KwUkN,To Die Elsewhere,63CQbNmalBx2WjerwZhazP,Main Title (from Elf),2022-12-09,104.448,spotify:track:3oX7yCq5cCBZfoeWtMwjPp,419
