id,track_name,artist_ids,artist_names,album_id,album_name,release_date,duration,uri,playlist_offset,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2pqypNu3skXG0xtYcWGDZm,Molten Husk,4Y1BRih8Sc2eHvGBsjKaX1,Abest,4kgojRbM0o6HpeE9oJeS3u,Molten Husk,2022-08-19,178.947,spotify:track:2pqypNu3skXG0xtYcWGDZm,4592,5.46e-06,0.35,0.884,0.0793,0.17,-7.602,0.0675,144.009,0.0832
5KmdgjJr07JPrALHYeQWbE,Thrall,0cozVDzCEFprS9jh7WbJPJ,Innumerable Forms,5XC6PRjDZdmvSuMsxdWht9,Thrall,2022-08-22,277.928,spotify:track:5KmdgjJr07JPrALHYeQWbE,4593,0.00119,0.186,0.975,0.899,0.267,-5.526,0.0995,131.037,0.0794
7vesexeniwoG2oVQDRjqGN,Shipping Forecast,2NWimAynlyqVUWD4YnJHlC,LIFE,14FIEPxYcaxjrPa8pcMU2i,North East Coastal Town,2022-08-19,194.88,spotify:track:7vesexeniwoG2oVQDRjqGN,4594,0.000351,0.545,0.85,0.0334,0.17,-4.787,0.0552,117.974,0.431
7EjRQwcEreKQrmL9AnMAt9,A Golden Reaper,2QDLelqjXt45lfsNAEStCF,Yevabog,4HPVSlHDjtFCJggnu7mC0Q,Between Two Fires,2022-08-20,286.956,spotify:track:7EjRQwcEreKQrmL9AnMAt9,4595,0.000887,0.152,0.937,0.644,0.349,-7.415,0.142,138.493,0.0321
4vcbmzRcfoHGSStxoucr56,Serpent King,6TctMxzDkYAJ2X6gKuLHFX,Dragon Throne,3z82NJAx3wYAMws7jOlibV,Dawnbringer,2022-08-18,337.0,spotify:track:4vcbmzRcfoHGSStxoucr56,4596,2.12e-05,0.423,0.953,0.00139,0.736,-6.252,0.0641,92.984,0.165
6M8n7mfgU3hathImDZE3Nw,Dead Loss,7oTWrSAsrqQnBE1LRUBZPE,SRSQ,3S2kyxAjYyABh360bDQgtn,Ever Crashing,2022-08-19,344.506,spotify:track:6M8n7mfgU3hathImDZE3Nw,4597,0.00914,0.353,0.866,0.0371,0.13,-3.699,0.0379,175.982,0.349
631DUEA1ws5mtuWfUgaNZn,Hot Mess,18jTFcgHRRYHdwdof1MDZw,Thundermother,0u2sUu2vpAA7ihwscVuPuV,Black and Gold,2022-08-19,265.5,spotify:track:631DUEA1ws5mtuWfUgaNZn,4598,0.0425,0.177,0.773,0.0,0.347,-2.673,0.0525,178.788,0.402
0hr3HFFGpKl6qceHkgjQpT,Escape,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,2ZcnlqVOsNIFTgzomaK2EJ,20 Centuries Gone,2022-08-19,268.613,spotify:track:0hr3HFFGpKl6qceHkgjQpT,4599,0.000302,0.512,0.892,0.135,0.224,-5.606,0.0431,144.014,0.492
2cgi5zpzDwJg5HN6xuFlD2,Friends Without Names,2NWimAynlyqVUWD4YnJHlC,LIFE,14FIEPxYcaxjrPa8pcMU2i,North East Coastal Town,2022-08-19,350.373,spotify:track:2cgi5zpzDwJg5HN6xuFlD2,4600,0.0308,0.457,0.878,0.321,0.114,-6.171,0.054,130.015,0.129
12OIy70245yWU0r2cqkNWm,Waiting for an Alibi,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,2ZcnlqVOsNIFTgzomaK2EJ,20 Centuries Gone,2022-08-19,210.573,spotify:track:12OIy70245yWU0r2cqkNWm,4601,3.88e-05,0.468,0.907,0.0767,0.0789,-6.072,0.047,150.027,0.568
2JwekYOMhQAO5QRlIFYVlr,Vlastimil,0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,70f88hTacrgbDXCB8PkQhy,Gnosis,2022-08-19,403.96,spotify:track:2JwekYOMhQAO5QRlIFYVlr,4602,1.93e-06,0.17,0.852,0.794,0.153,-8.903,0.0729,135.809,0.103
0MFO0U86kN9PDnAvtQc9jg,Ever Crashing,7oTWrSAsrqQnBE1LRUBZPE,SRSQ,3S2kyxAjYyABh360bDQgtn,Ever Crashing,2022-08-19,401.963,spotify:track:0MFO0U86kN9PDnAvtQc9jg,4603,0.0154,0.245,0.574,0.0601,0.0661,-6.443,0.0352,164.046,0.0392
7fT1KLz4mrJ8A7yOs8WdsZ,Vacuum,4m8VJIWL1kqD6AUfp3XWNB,Beverly Crusher,69S1IwQcBDQD5wAUKctlvX,Waste of Waves,2022-08-12,164.383,spotify:track:7fT1KLz4mrJ8A7yOs8WdsZ,4604,0.000215,0.273,0.928,0.00145,0.0952,-3.459,0.0571,103.275,0.275
035xlyzeOLK3EZOYnRdFnr,Being of Light,3GqQC5KCz2KxOE8gOCCAlE,Terror Cell,49sszc2gwX4j7CjhywOp4L,Being of Light,2022-08-22,179.5,spotify:track:035xlyzeOLK3EZOYnRdFnr,4605,0.000114,0.144,0.946,0.912,0.334,-5.281,0.133,175.291,0.0678
2N2JCvstGLNIFmqsr37jBO,"Sleep, Burn",00sR4GlQWcupTgTlsZb0hK,Bring Her,78Nm9FQQT7QEDRkgxIrUFM,Comfort In The Shame,2022-08-19,248.835,spotify:track:2N2JCvstGLNIFmqsr37jBO,4606,6.5e-05,0.34,0.852,0.0165,0.268,-7.217,0.065,170.064,0.272
46RZyhzIrjLT2NQzMzJ1QP,While You Rise,00sR4GlQWcupTgTlsZb0hK,Bring Her,78Nm9FQQT7QEDRkgxIrUFM,Comfort In The Shame,2022-08-19,169.778,spotify:track:46RZyhzIrjLT2NQzMzJ1QP,4607,0.000166,0.396,0.804,0.773,0.333,-8.392,0.0676,195.103,0.685
7tZABFeNQ0zHhBc7ZAWsjQ,Purple River,6XIJivrO9KEaxh6bKai91s,Psychlona,4kAcLfj5GkyUsl3PQbDCuZ,Palo Verde,2022-08-19,398.517,spotify:track:7tZABFeNQ0zHhBc7ZAWsjQ,4608,0.0106,0.269,0.722,0.872,0.104,-5.296,0.0328,130.05,0.189
34ovaSwrDwrPpakBLmdFGZ,Almost Home,2NWimAynlyqVUWD4YnJHlC,LIFE,14FIEPxYcaxjrPa8pcMU2i,North East Coastal Town,2022-08-19,174.36,spotify:track:34ovaSwrDwrPpakBLmdFGZ,4609,0.000481,0.485,0.851,0.135,0.219,-4.273,0.0584,112.012,0.458
0kXZINxJKdr6p8Cq0sOn1A,Ó Braonáin,0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,70f88hTacrgbDXCB8PkQhy,Gnosis,2022-08-19,105.44,spotify:track:0kXZINxJKdr6p8Cq0sOn1A,4610,0.986,0.236,0.00782,0.743,0.103,-30.55,0.0456,150.701,0.0691
1YcAT8wzQpk12OOJcBcOT5,One Twenty Two,4kRYDoAbgDL7nqeqZhJlA3,Botch,2F2GdWHz62uzpsgNtF7mfd,One Twenty Two,2022-08-24,136.291,spotify:track:1YcAT8wzQpk12OOJcBcOT5,4611,4.09e-05,0.528,0.974,0.0559,0.363,-5.251,0.0969,122.021,0.28
1IdUjigcgZTPuo2ANptadN,Im Schatten,6WgjW5rlA3La7nJukPl6Za,Nurez,7q7Wdtz0RalZ45IJCwHJ24,Nachtlied,2022-08-19,335.937,spotify:track:1IdUjigcgZTPuo2ANptadN,4612,1.02e-05,0.391,0.981,0.802,0.331,-6.724,0.0984,135.979,0.0382
1MoL86j7CZIAFLL4mRoXe9,Penance,4571Zoq2ZamwzaMY2NG6ma,Mo'ynoq,4v5yk5lPfXQ4KGBvb2Egfq,Penance,2022-08-23,417.08,spotify:track:1MoL86j7CZIAFLL4mRoXe9,4613,2.33e-05,0.13,0.93,0.916,0.303,-6.547,0.104,99.206,0.0322
1aXwvepAYpADR40OpWV77y,Chain Yourself,4EwBNQKEzshM5Yxs6cyzpt,Wytch Hazel,1GSiVOl9IxRYvw5Rr61mJ1,Chain Yourself / New World,2022-08-22,230.091,spotify:track:1aXwvepAYpADR40OpWV77y,4614,0.000328,0.43,0.698,0.0212,0.0637,-8.343,0.0311,126.126,0.5
3MDxdwZFpIOhcj5xz9IdYB,Heart Reformer,5o7MNRaQrt87SwYWxHEZvN,Dead Cross,7g2py2rFYTqlfFJ6n4jDBf,Heart Reformer,2022-08-24,206.346,spotify:track:3MDxdwZFpIOhcj5xz9IdYB,4615,7.11e-06,0.191,0.833,0.00682,0.235,-8.944,0.0608,81.448,0.239
7I42pvWArwxsJWqeU8bQwr,Soundtrack to Isolation,0y9T7O1q6PyYt8fOSJfRm5,ColdWorld,6chepCFfA75xHp09idIYFa,Soundtrack to Isolation,2022-08-23,498.39,spotify:track:7I42pvWArwxsJWqeU8bQwr,4616,0.0839,0.305,0.948,0.843,0.209,-7.448,0.112,129.668,0.0358
5rPuMoTnP1N7LlYHGnFtq9,Mirage,1wXoI3Ajpv4WwQ3LmcrSBw,Gaerea,4CzTlPRcOppWVblSVXuo7k,Mirage,2022-08-23,397.915,spotify:track:5rPuMoTnP1N7LlYHGnFtq9,4617,0.000237,0.22,0.907,0.202,0.36,-4.324,0.0827,140.023,0.0489
3hJSppHghJKeYsGvD1Gdbl,Sing No Coda,1XxiiY9QZsX63hNZXe3iYK,The Otolith,1jfIRgYD9G2jerZuDGFaiq,Sing No Coda,2022-08-24,808.609,spotify:track:3hJSppHghJKeYsGvD1Gdbl,4618,0.00298,0.369,0.459,0.834,0.365,-7.186,0.0308,95.994,0.0798
6X7Y68iZsSQi42QIuUfOwu,Shoo-In,1iYDBcGNQxjwMivsLeg5vC,Rickshaw Billie's Burger Patrol,42r9ytzicvVHsNpZYvHEvn,Shoo-In,2022-08-24,145.714,spotify:track:6X7Y68iZsSQi42QIuUfOwu,4619,0.00273,0.525,0.971,0.00398,0.0498,-1.977,0.0741,140.022,0.704
73JKfqQHtFN5K4INDlppE6,Chakra,4yxLtjumVGckL9Yz5kFlDT,Silenmara,5J9LP31FGqWsjJmDoSa79o,Chakra,2022-08-22,274.165,spotify:track:73JKfqQHtFN5K4INDlppE6,4620,0.00025,0.292,0.939,3.4e-05,0.697,-5.019,0.15,130.054,0.224
2d04qHCPyyclooEBnbyiqG,Promises,4svQNinzRKM2BbuPjVXRJF,Vision Video,3A82kSin07Oue6seHGa1P7,Promises,2022-07-26,247.292,spotify:track:2d04qHCPyyclooEBnbyiqG,4621,0.000334,0.523,0.952,0.142,0.0964,-5.339,0.0544,119.992,0.56
2055mRAPhHKWv3XjoYOMZQ,In Tandem,26hW7zYB4V3PGMPBKoBdgl,THUS LOVE,3H6fAeNJWCB1KhNIsLpzdx,In Tandem,2022-07-26,219.75,spotify:track:2055mRAPhHKWv3XjoYOMZQ,4622,0.00488,0.52,0.891,0.0349,0.105,-4.253,0.0381,139.935,0.328
0DfUFmR3IAi6qqXyStk0y9,Kingdom,2HmtB6wVRRi3z0JwZHtkiD,Enslaved,0YWKSnXJ6VUlc0rCGdfmZW,Kingdom,2022-08-25,351.88,spotify:track:0DfUFmR3IAi6qqXyStk0y9,4623,7.36e-06,0.4,0.964,0.341,0.272,-7.938,0.0566,90.024,0.474
0tbRjsohx0wPUcjviXD3Au,Gasoline,6XIJivrO9KEaxh6bKai91s,Psychlona,4kAcLfj5GkyUsl3PQbDCuZ,Palo Verde,2022-08-19,281.515,spotify:track:0tbRjsohx0wPUcjviXD3Au,4624,9.28e-05,0.371,0.945,0.356,0.202,-4.172,0.0675,144.006,0.207
4eB3zRK5tIQj8obRT2ux2c,Words Fail,2Tl7uZui4u9a3nXUM9VMei,Mindforce,5vKiKQXUrAudV0tY61l8G7,Words Fail,2022-08-22,96.573,spotify:track:4eB3zRK5tIQj8obRT2ux2c,4625,0.000742,0.44,0.86,0.758,0.156,-3.676,0.106,123.892,0.58
4aBe6yUy2JLZgippiK0cXr,I Have Not Been To Oxford Town - Alternative Single Mix,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,6llqFVPt4zsfIJYlSZpjQk,Brilliant Adventure E.P.,2022-08-05,235.384,spotify:track:4aBe6yUy2JLZgippiK0cXr,4626,0.00527,0.695,0.767,0.00783,0.0941,-9.234,0.0264,97.16,0.901
7dBc6J4kiuzETOeVluHdUL,Rot In Pain,6159IBm5gLPwG4BcJXseXc,Soulfly,7tWpDZxWUhFEqwIhHSy00i,Totem,2022-08-05,167.312,spotify:track:7dBc6J4kiuzETOeVluHdUL,4627,2.48e-05,0.255,0.996,0.692,0.374,-4.857,0.2,103.786,0.0492
3XzklxhbEuVtj2PO59EF1p,Mr. Sightseer,4tpUmLEVLCGFr93o8hFFIB,Blondie,0xgjNfcoYavtty8592ehW9,Against The Odds: 1974 - 1982,2022-08-26,225.053,spotify:track:3XzklxhbEuVtj2PO59EF1p,4628,0.0089,0.58,0.49,0.0,0.0802,-12.484,0.0419,123.457,0.624
3YAY8VgAHNrvj491wPOOuj,Levitation - Live,2jK54ZlZhTF1TxygsVeR05,Hawkwind,6CVoUzQgq6VUpHvPt1mXDp,Levitation (Live),2022-08-26,394.613,spotify:track:3YAY8VgAHNrvj491wPOOuj,4629,0.00169,0.311,0.947,0.00439,0.968,-6.549,0.0953,157.939,0.326
5zJyvRh6gAnFF7Etublsh0,Moonburn,0mL6LBSQ4bHe6hWq90KzHL,Tropical Fuck Storm,0B2dEDADt1gvNtCjEiPzeK,Moonburn,2022-08-26,307.613,spotify:track:5zJyvRh6gAnFF7Etublsh0,4630,0.13,0.331,0.348,1.85e-06,0.387,-12.265,0.0511,122.565,0.0796
06GU0mb4zn9BYKt98jET07,Out On The Street,1aQ7P3HtKOQFW16ebjiks1,The Chats,2TgXc0KeZDRjb9AsnSED7M,Get Fucked,2022-08-19,121.333,spotify:track:06GU0mb4zn9BYKt98jET07,4631,0.0372,0.426,0.951,6.39e-06,0.499,-4.102,0.0628,100.736,0.497
5S8xuHnz1LT1mbiXqb1Nav,Backwash,7IdPmzvB3PugXieZE9vS4S,Gilla Band,57sR9v9NQVH45o5pf2AKLe,Backwash,2022-08-17,201.184,spotify:track:5S8xuHnz1LT1mbiXqb1Nav,4632,0.0124,0.63,0.682,0.000946,0.691,-7.837,0.0678,87.007,0.616
3s53zBEi1ZU6dJj19eFOxW,Tippa My Tongue,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,58As6ZmLLmhtkF8l5voV9p,Tippa My Tongue,2022-08-19,260.808,spotify:track:3s53zBEi1ZU6dJj19eFOxW,4633,0.00861,0.573,0.913,0.0273,0.114,-6.52,0.0409,88.418,0.795
1O9v1QsLrzIhirZgMIW78N,Cute Boy - Dalit Rechester & Michal Serr Remix,"0wJDdyoTfE5SuqPNFvi2lG,1Ki10qeE3KkXcpu9gsyq5a,4j52sdXcMG3iMbXzTbQQ0q,2UaY8GfC7Uu3zWixF8R3dj,72Hp3jTo6sgJmTzgM0QOJN","Nunu,Sagi Kariv,Forever Tel Aviv,Dalit Rechester,Michal Serr",11px5bEgsgRRnavQT7ZEAs,Cute Boy (Remixes),2022-08-25,226.666,spotify:track:1O9v1QsLrzIhirZgMIW78N,4634,0.00505,0.743,0.866,0.358,0.103,-6.932,0.0612,126.007,0.511
0jAXAUzrqFZ4WchZNHu0Hr,Nite Time Is My Time,1CMml5seBEaxQzlmaGxMPx,The Buttertones,3xRZUVFegEAhKvsvmmAvjE,Nite Time Is My Time,2022-08-19,203.217,spotify:track:0jAXAUzrqFZ4WchZNHu0Hr,4635,0.00196,0.5,0.807,0.0901,0.0926,-6.875,0.0529,165.025,0.378
7FxqOvm0TJWivBPl4izf3P,Chelvis,4m8VJIWL1kqD6AUfp3XWNB,Beverly Crusher,69S1IwQcBDQD5wAUKctlvX,Waste of Waves,2022-08-12,54.984,spotify:track:7FxqOvm0TJWivBPl4izf3P,4636,0.645,0.487,0.647,0.0,0.0615,-17.63,0.395,92.267,0.0969
1bpRRPrV9dHlPa3G5zqGfF,Diametrical Enchantress,2xODNufQxAtc0gmDIhsjkg,GAUPA,7B9MC1Sa6tuoA3Iex5jy0u,Diametrical Enchantress,2022-08-17,190.935,spotify:track:1bpRRPrV9dHlPa3G5zqGfF,4637,0.000201,0.543,0.795,0.0109,0.322,-4.394,0.029,93.022,0.474
7nDh9ACPYtv2mQ1AQp7OnB,Modern Love - Moonage Daydream Mix,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,2obzZZsbXcrYJJq2TlmOSj,Modern Love (Moonage Daydream Mix),2022-08-25,182.025,spotify:track:7nDh9ACPYtv2mQ1AQp7OnB,4638,0.000697,0.506,0.968,0.136,0.117,-4.499,0.0737,91.913,0.215
4I2RDUdEb6X7uSvP7UAGn7,What's Going On - Paul Oakenfold x Kilanova Remix,"3koiLjNrgRTNbOwViDipeA,5MO2kbaGGA2a8kL4c9qqHq,7GrBaj4mEDyeLynZ2a7MYx","Marvin Gaye,Paul Oakenfold,Kilanova",4KQKuw1HE3i8Ngfwp3J2Co,What's Going On (Paul Oakenfold x Kilanova Remix),2022-08-26,232.871,spotify:track:4I2RDUdEb6X7uSvP7UAGn7,4639,0.394,0.494,0.648,2.18e-06,0.0988,-7.492,0.0442,101.008,0.18
6TemocIk2wdyLz1scEoA8H,Happiness,3y6q4JBOyyoETYPw1yHYli,THICK,3LbQrIEmgwrewExETsuoqh,Happiness,2022-08-16,139.866,spotify:track:6TemocIk2wdyLz1scEoA8H,4640,0.000605,0.573,0.94,0.00576,0.412,-4.079,0.0373,97.984,0.549
6xWbpC8KpcItoGd8ZOKJlU,Mary On A Cross - slowed + reverb,1Qp56T7n950O3EGMsSl81D,Ghost,3uMnHBe9kSpru8jFG4bzB8,Mary On A Cross (slowed + reverb),2022-08-26,274.783,spotify:track:6xWbpC8KpcItoGd8ZOKJlU,4641,9.42e-05,0.468,0.838,0.196,0.0896,-5.756,0.0433,115.812,0.259
5bAIvwx8kHfm3jrSoftVz0,Wasted - Live 1985,5Mhs3Eu8lU6sRCtRYsmABV,Black Flag,3IpJcDpKCeu2hSAS2gQoDR,Spill My Guts (Live 1985),2022-08-08,62.413,spotify:track:5bAIvwx8kHfm3jrSoftVz0,4642,0.00232,0.415,0.949,0.374,0.439,-14.961,0.168,97.204,0.267
24yldSMrr0gf7P3VOHMrrj,Tiger's Pit,29Wmfm1CojrjQ3aQP0FI65,All Them Witches,3hD6RVyoklbju3N8HTND4t,Tiger's Pit,2022-08-26,295.626,spotify:track:24yldSMrr0gf7P3VOHMrrj,4643,2.8e-05,0.434,0.903,0.898,0.0887,-5.224,0.0852,106.015,0.151
6zBFSxEuqs7604qu2PU392,DON'T YOU WORRY (feat. Shakira) - David Guetta & DJs From Mars Remix,"1yxSLGMDHlW21z4YXirZDS,1Cs0zKBU1kc0i8ypK3B9ai,1pmwwNA38kkkJwEMWe8hLD,0EmeFodog0BfCgMzAIvKQp","Black Eyed Peas,David Guetta,DJs From Mars,Shakira",0ZcDkYIommeM4Vn4OwitD9,DON'T YOU WORRY (feat. Shakira) [David Guetta & DJs From Mars Remix],2022-08-18,145.826,spotify:track:6zBFSxEuqs7604qu2PU392,4644,0.0537,0.731,0.853,0.000352,0.108,-4.859,0.0347,128.114,0.16
12si9CBq9aPTKaKjs8gSog,Dire,4G5YEI9RMnXwjwRpE6Pw2K,Glassing,6Fzr7hp8obBBEuGTO4fJhP,Dire and Sulk,2022-08-26,326.38,spotify:track:12si9CBq9aPTKaKjs8gSog,4645,0.000381,0.15,0.917,0.83,0.312,-6.032,0.13,81.768,0.0712
7n6SXu7jI0w5Ikjh4HTfBg,New Gods,1MIPmqXVCk5dLcJ9UGjcwf,Throes,0KlRJZd4d7RI8JppQubULL,New Gods/Miserable Being,2022-08-19,191.111,spotify:track:7n6SXu7jI0w5Ikjh4HTfBg,4646,3.22e-06,0.228,0.983,0.897,0.303,-4.262,0.111,156.754,0.164
1chzB19deMwGXoBJmNZHUc,Letum,1gA55xnafhPiBIM07ZlXHA,Hexis,51ns4tFkj4MKCLtZ0DQI1G,Aeternum,2022-08-26,176.976,spotify:track:1chzB19deMwGXoBJmNZHUc,4647,0.0,0.233,0.945,0.0577,0.0378,-6.439,0.0881,165.169,0.0551
0YoBCaK0Oqurr5XJyOSAkT,A Show Of Arms,1YRGQOk4Mk9EpM6nTJhXtK,Daedelus,3s3vuVFC0ZASbjYAQzSIez,Simmers Over,2022-08-26,175.208,spotify:track:0YoBCaK0Oqurr5XJyOSAkT,4648,0.398,0.398,0.699,0.386,0.15,-12.08,0.168,163.87,0.252
5Y601S80LNq3VW5IanpXh0,GRIM REAPER GUTTERS,"18K9AAgJqUVkquLVd6PJc7,0sYOuBX21aSK36bs3rnKsU","ZOMBIESHARK!,Rob Accardi",2SENpf4LHEdWjcYuQwnWZu,GRIM REAPER GUTTERS,2022-08-26,134.25,spotify:track:5Y601S80LNq3VW5IanpXh0,4649,0.0044,0.41,0.967,1.29e-05,0.345,-2.975,0.151,100.064,0.125
14wSiOY3ZjskXuFj4xiEAD,Phantom,2KEqzdPS7M5YwGmiuPTdr5,Rina Sawayama,4wJcxxuS21izYigHCM58gr,Phantom,2022-08-25,265.013,spotify:track:14wSiOY3ZjskXuFj4xiEAD,4650,0.0493,0.284,0.77,0.0,0.0935,-3.312,0.037,169.92,0.219
3VNV8EvXW8lpvt6pzKwlGo,BALBOA IN THE TRENCHES,"33jqeYubyJJy8gg1be4XlP,0qLTeI81hEhEK1PK3WOf77","Unorthodocks,Tha God Fahim",6X3enJKZcVtFWqKPcGz44V,BALBOA IN THE TRENCHES,2022-08-07,241.672,spotify:track:3VNV8EvXW8lpvt6pzKwlGo,4651,0.907,0.439,0.858,0.000312,0.111,-5.33,0.355,138.421,0.637
5E7tvoDMkjqEIxzrRxGQdp,WIZZ - COBRAH REMIX,"5xmw3tD4MbvhA1ay1U0HEC,1AHswQqsDNmu1xaE8KpBne","COUCOU CHLOE,COBRAH",6ScAwXjPsiQkRwghIKHHR9,"ZERO FIVE STARS (CLIP, KELVIN KRASH REMIX)",2022-08-26,160.0,spotify:track:5E7tvoDMkjqEIxzrRxGQdp,4652,0.261,0.766,0.701,0.447,0.0886,-8.089,0.0737,135.991,0.568
4ERox5lrNCMEROVCotQWXj,Delivered To The Altar Lich,5enSUzaSNiZEn8cSDP61vm,Gutvoid,5EG9MRsZVuPB4LcUUwKlWb,Delivered To The Altar Lich,2022-08-23,399.925,spotify:track:4ERox5lrNCMEROVCotQWXj,4653,3.45e-06,0.197,0.865,0.838,0.213,-7.378,0.0698,159.462,0.145
6e5gEcdgoiHjcekAQ2B65T,ahh uhh,571ojpVCIGwAp4c1LV8yxI,sfam,6F2BZrQgnQB4Eb5ZWS1QuZ,ahh uhh,2022-08-26,201.441,spotify:track:6e5gEcdgoiHjcekAQ2B65T,4654,0.000687,0.861,0.693,0.876,0.167,-5.034,0.0799,139.981,0.117
5fkHL4BVEANdc3OSfzBkfu,Vazgeçtim,"1tgfi3YYoeXKehnjKaMsOo,3p8N3OYk31E610kPtirnte","Nilipek.,Taner Yücel",0fyFX3RHGmEHebN3AIouVK,Vazgeçtim,2022-08-26,228.821,spotify:track:5fkHL4BVEANdc3OSfzBkfu,4655,0.107,0.588,0.509,0.35,0.28,-12.971,0.0331,149.884,0.633
4YIgYhfZVHjeFkFUMvSvsw,Oceans Of Sound,0ttvGAnfEC6KZLrljUdIyX,White Hills,52pW93HeDZxmcblyb6hJkH,Oceans Of Sound,2022-08-23,310.308,spotify:track:4YIgYhfZVHjeFkFUMvSvsw,4656,6.87e-06,0.36,0.917,0.778,0.252,-5.152,0.0443,137.041,0.368
2vdWg4gaxa5VhYKojqxU6k,Boil First,6kCCUIp2jp39YUjbqEAmzL,Bill Nace,75i7TMl49CXg2q3EFbfVRb,Boil First,2022-08-08,185.773,spotify:track:2vdWg4gaxa5VhYKojqxU6k,4657,0.99,0.171,0.71,0.783,0.178,-15.075,0.0587,68.169,0.219
5alIaK2BoJcsEAic5rYhtr,bk slep,"0O1hTTSAVlJKFo7urBx6FI,5RtyPqV9c3KizJ8pqJEcZl","Mahne Frame,Buzz Kull",2iURzQnG2NqAw5lgJ7tH6k,bk slep,2022-08-25,280.374,spotify:track:5alIaK2BoJcsEAic5rYhtr,4658,0.000155,0.641,0.741,0.684,0.0865,-4.119,0.0342,119.998,0.279
6g3Mca0Z9xcKPtPkM8cLPp,Parasite Receiver,4uqYjaysY02jM7Z2WQ7zZZ,Black Agent,0XuhIYhdpSrrTORMJxydmK,Parasite Receiver,2022-08-23,282.96,spotify:track:6g3Mca0Z9xcKPtPkM8cLPp,4659,0.000535,0.482,0.937,0.306,0.582,-4.693,0.0572,167.974,0.543
50wyzFoMN6NAdozUxRJfrh,Strega,0HBsFnTKd5jZCW2yTorLmy,Forlesen,0FJ1zD2onIJhipkyKOgYgb,Strega,2022-08-26,1150.017,spotify:track:50wyzFoMN6NAdozUxRJfrh,4660,0.0025,0.144,0.511,0.67,0.146,-9.914,0.0519,100.054,0.05
2zSrObt1bntqJwttAXmLpi,There to Here,2Kj24vKOBcCQhtm1p5Wk7r,Lumenette,2qbQNZs55s8OMcRUfLQc36,All Around My Head,2022-08-12,213.373,spotify:track:2zSrObt1bntqJwttAXmLpi,4661,0.0233,0.403,0.621,0.789,0.0723,-9.095,0.0325,75.005,0.076
0sJgYuySEv6icDbfsrIXYD,Let It Breathe,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,6tZVnffRGdPeTtONlgRVia,Let It Breathe,2022-08-26,204.106,spotify:track:0sJgYuySEv6icDbfsrIXYD,4662,0.205,0.537,0.854,0.0,0.16,-6.103,0.303,81.931,0.564
6jrwLWFxy2BRAZS3AfpCs2,Unresponsive,3I33pakU01BuYZ5UyQ2A0i,KEN Mode,1LcpPUHJOYdIi8zLICMlnh,Unresponsive,2022-08-26,245.269,spotify:track:6jrwLWFxy2BRAZS3AfpCs2,4663,0.0388,0.492,0.551,0.000757,0.112,-8.761,0.0558,80.895,0.166
6j92VOeYfbdPHAfKLiDYRz,Don't Tell Me How to Drink (feat. Chris Stapleton),"7l77Y7qC5sVTsVoU2MymGX,4YLtscXsxbVgi031ovDDdh","Kendell Marvel,Chris Stapleton",24zjf4zpsjGhoiIZPyiiQv,Don't Tell Me How to Drink (feat. Chris Stapleton),2022-08-26,195.386,spotify:track:6j92VOeYfbdPHAfKLiDYRz,4664,0.166,0.502,0.698,0.000107,0.094,-7.57,0.0382,140.084,0.298
5J1r43O9Z8ElruDScIfZYH,Gluttony,"4s4FeHIqvaRF3NLkSuBzBl,37P8o5UzvXLuw3lQsjgdHq","Queen Herawin,Breeze Brewin",5T4Gx7lMYChpBYcSEPqA8Q,Gluttony,2022-08-23,252.112,spotify:track:5J1r43O9Z8ElruDScIfZYH,4665,0.236,0.666,0.796,0.0,0.242,-5.764,0.344,84.112,0.72
0mxsktDqIoIcqnc6huBCLp,Two Vultures Fucking (Xiu Xiu Remix),"4OF5Zpz0aLolwT07pMe4qX,5JLqvjW3Nyom2OsRUyFsS9","Executioner's Mask,Xiu Xiu",1IEzAtgvZahlG1vl1rDoPu,Winterlong: The Remixes - Volume 1,2022-08-26,207.334,spotify:track:0mxsktDqIoIcqnc6huBCLp,4666,0.000823,0.287,0.675,0.168,0.111,-9.8,0.0797,105.873,0.157
5XPTbDOD0j9EhAF7KK0Z5l,Sine Waves,"4LoSbPey3kklzX5f2KEks1,481U7FXn2fSb0YXFqKdYtO","Martin Roth,Tom Ashbrook",7x7mHv00082Bv83edHFTvy,Sine Waves,2022-08-22,278.174,spotify:track:5XPTbDOD0j9EhAF7KK0Z5l,4667,0.363,0.656,0.485,0.925,0.0984,-13.566,0.0584,95.008,0.243
5bMoDsvAJSGMN76d0vcbBf,Nymph,1Vg6tBVHxyudUVzA9YTMgi,Melting Palms,59FK2Gxjg5jjy0OQGc6YUA,Noise Between the Shades,2022-08-26,282.893,spotify:track:5bMoDsvAJSGMN76d0vcbBf,4668,0.000858,0.372,0.981,0.0112,0.449,-5.716,0.111,154.938,0.289
